canopy_height,column,cultivar,date,leaf_angle_alpha,leaf_angle_beta,leaf_angle_chi,leaf_angle_mean,range,season,day_offset
172.0,9,6000000856,2017-06-17 12:00:00,2.7740954476099997,1.8727281983099997,1.8414710344799998,0.43206828106399997,42,4,47
183.0,15,6000000716,2017-06-17 12:00:00,2.09918084168,1.57206921656,1.82567251643,0.43672384350000004,8,4,47
197.0,6,6000000564,2017-06-17 12:00:00,2.62204581739,1.5209122707499998,2.15078704508,0.395461108103,9,4,47
156.0,8,6000000906,2017-06-17 12:00:00,2.90010513264,1.58050843079,2.2160382595,0.38007714169699996,9,4,47
182.0,9,6000001010,2017-06-17 12:00:00,3.64863831045,1.8783491298,2.17732409213,0.372667048336,9,4,47
177.0,7,6000000560,2017-06-17 12:00:00,2.7042902283599997,1.45318831505,2.3234462212099998,0.374781794856,42,4,47
205.0,4,6000000725,2017-06-17 12:00:00,3.0673451231299995,1.78718070123,2.04775396659,0.394725985393,38,4,47
167.0,6,6000000550,2017-06-17 12:00:00,3.04079629685,1.7810133188,2.01036007724,0.408125965538,29,4,47
171.0,12,6000000749,2017-06-17 12:00:00,5.31220144837,2.05870937102,2.56786394157,0.315088483392,31,4,47
202.0,4,6000000984,2017-06-17 12:00:00,2.97057868403,1.83169525398,1.9440041979700002,0.41629836465899994,51,4,47
209.0,2,6000000731,2017-06-17 12:00:00,3.47425184336,1.7964733729099998,2.14903284924,0.39767475323,31,4,47
190.0,3,6000001004,2017-06-17 12:00:00,2.29652347996,1.5620519110799997,1.91684885558,0.424585816217,31,4,47
231.0,14,6000000737,2017-06-17 12:00:00,3.0475496245300002,1.9970190148599998,1.8784017119599998,0.413337032105,10,4,47
196.0,3,6000001025,2017-06-17 12:00:00,2.77984019382,1.70884347678,2.0028944162999998,0.40633338565399996,50,4,47
196.0,8,6000001057,2017-06-17 12:00:00,3.0271316758599998,1.7882735044799998,2.03229684211,0.39529788104,11,4,47
136.0,13,6000000874,2017-06-17 12:00:00,2.13868996254,1.4692281198500001,1.96492786099,0.415281855017,46,4,47
205.0,15,6000001028,2017-06-17 12:00:00,2.49905961932,1.5268171712099998,2.0864506907599996,0.400082945653,50,4,47
193.0,12,6000000868,2017-06-17 12:00:00,3.9338545947099997,2.0344776486500002,2.14621245504,0.371744362174,46,4,47
192.0,12,6000001024,2017-06-17 12:00:00,3.08256398816,1.63090455831,2.17834906324,0.39947048514,51,4,47
221.0,5,6000000729,2017-06-17 12:00:00,1.91832639852,1.40722426799,1.8682340145200003,0.444282567491,12,4,47
227.0,15,6000000741,2017-06-17 12:00:00,3.5402780936,2.00017967243,2.0226689212299998,0.395856811806,33,4,47
223.0,8,6000001002,2017-06-17 12:00:00,3.02985196118,1.752260689,2.04489651598,0.40073232323200003,12,4,47
175.0,11,6000000927,2017-06-17 12:00:00,3.20048014792,1.61185217125,2.30997858014,0.366427481706,12,4,47
204.0,15,6000000216,2017-06-17 12:00:00,2.21858316551,1.4616685807700003,2.02844309517,0.4072799395,12,4,47
192.0,3,6000000828,2017-06-17 12:00:00,1.3953915786000002,1.28246839797,1.6863245471000001,0.47535307345600003,13,4,47
203.0,4,6000000914,2017-06-17 12:00:00,2.2721281962099997,1.7657933741900003,1.7214996509,0.45503225326700003,13,4,47
179.0,9,6000000887,2017-06-17 12:00:00,3.50160348334,2.06779745577,1.9234356647,0.42056893879900004,52,4,47
213.0,7,6000000811,2017-06-17 12:00:00,2.50689398012,1.6543039269100002,1.9456795133000002,0.41337986084399997,13,4,47
176.0,12,6000000574,2017-06-17 12:00:00,2.54254046778,1.4651852679799997,2.19230727058,0.39221860009000004,52,4,47
186.0,11,6000000695,2017-06-17 12:00:00,2.28577933564,1.53957379079,1.9606935315599998,0.418453899867,13,4,47
198.0,4,6000000225,2017-06-17 12:00:00,3.1534189540099997,1.84097485729,2.03572670857,0.391948258706,42,4,47
197.0,15,6000000711,2017-06-17 12:00:00,2.0290629875,1.3488274641999998,2.06062314495,0.411894746184,13,4,47
233.0,7,6000000819,2017-06-17 12:00:00,2.34140276185,1.54448317139,1.9653830196000002,0.417200732433,37,4,47
146.0,4,6000000793,2017-06-17 12:00:00,3.0793595853299998,1.75250868809,2.09049962379,0.390585593367,48,4,47
181.0,8,6000000841,2017-06-17 12:00:00,1.7819261207900003,1.4330704981,1.78706321258,0.453222859041,14,4,47
182.0,3,6000000746,2017-06-17 12:00:00,2.49043569547,1.6718409036300002,1.8772648634400002,0.435765422187,42,4,47
176.0,10,6000000754,2017-06-17 12:00:00,3.4202816035500003,1.7333729401499998,2.25808350991,0.367739984883,28,4,47
182.0,2,6000000991,2017-06-17 12:00:00,4.88554883943,2.0268773370299997,2.46430713504,0.32741177905900004,48,4,47
126.0,3,6000000941,2017-06-17 12:00:00,2.71083256963,1.65929938495,2.03316672551,0.400481272233,16,4,47
144.0,4,6000000880,2017-06-17 12:00:00,1.9852420397400001,1.32598593472,2.09002952568,0.40801636832099997,16,4,47
147.0,6,6000000792,2017-06-17 12:00:00,2.78785064254,1.6204957068999999,2.11478671375,0.39212914024000006,16,4,47
225.0,9,6000000217,2017-06-17 12:00:00,2.2376044884599997,1.45464153411,2.05157240537,0.409765386204,16,4,47
221.0,14,6000000940,2017-06-17 12:00:00,3.5996011582099996,1.7141170192500002,2.35794872947,0.35845157700400004,36,4,47
189.0,6,6000000465,2017-06-17 12:00:00,1.64167770137,1.32255029096,1.8429659982900002,0.450871386364,35,4,47
166.0,4,6000000954,2017-06-17 12:00:00,2.32768334632,1.44549574061,2.11577200318,0.401892814644,17,4,47
178.0,6,6000000967,2017-06-17 12:00:00,2.35760135213,1.5110542127700002,2.0065019628,0.41743707093800003,17,4,47
169.0,8,6000000915,2017-06-17 12:00:00,2.39080877437,1.45765890214,2.11734565657,0.402351410993,17,4,47
201.0,9,6000000745,2017-06-17 12:00:00,2.63835467951,1.49536395672,2.22627197674,0.38193651135799994,17,4,47
193.0,5,6000000986,2017-06-17 12:00:00,2.93312251187,1.76501968002,2.01742666358,0.39961898803199997,28,4,47
201.0,15,6000000840,2017-06-17 12:00:00,3.07262843571,1.8109067461700001,2.0378511390700003,0.38951467784000005,17,4,47
193.0,14,6000000735,2017-06-17 12:00:00,3.06027351352,1.52424407574,2.38584587655,0.37230648721799997,51,4,47
167.0,10,6000000872,2017-06-17 12:00:00,1.66218925937,1.1395301989,2.2835386789200003,0.41237276984399995,31,4,47
183.0,3,6000000464,2017-06-17 12:00:00,3.1375167635500003,1.8127001163299998,2.03955542392,0.397050502077,51,4,47
197.0,10,6000000213,2017-06-17 12:00:00,2.08412346081,1.5763671277200002,1.79278352067,0.44946504335,38,4,47
213.0,5,6000001013,2017-06-17 12:00:00,2.67461408575,1.74713795825,1.9342874051199999,0.410525349186,29,4,47
233.0,11,6000001005,2017-06-17 12:00:00,2.3643729427099998,1.4765795878299999,2.08094373433,0.403183494281,18,4,47
233.0,5,6000001023,2017-06-17 12:00:00,3.1513428459900004,1.90765308594,1.94592137009,0.41345146648000003,33,4,47
208.0,11,6000000996,2017-06-17 12:00:00,3.4250276255400003,1.8238066581099999,2.1354586100599997,0.384527312701,31,4,47
167.0,10,6000000923,2017-06-17 12:00:00,3.79594163074,2.1649995904,1.9958497406,0.390702209356,33,4,47
207.0,15,6000000740,2017-06-17 12:00:00,1.6887134925,1.5118123475999998,1.6411970548800001,0.47726374837700003,18,4,47
149.0,4,6000000934,2017-06-17 12:00:00,1.7238783225999998,1.33499813256,1.86471821061,0.446462944764,19,4,47
195.0,6,6000000821,2017-06-17 12:00:00,2.9933982878400003,1.8329351629099997,1.9647684804400003,0.407867003241,19,4,47
200.0,7,6000000721,2017-06-17 12:00:00,1.6136219245899999,1.3808185175,1.7313418909599998,0.463333413866,19,4,47
194.0,12,6000000723,2017-06-17 12:00:00,2.56178414792,1.77005583335,1.8140821913799998,0.44357307118699996,19,4,47
198.0,13,6000000559,2017-06-17 12:00:00,3.03776632038,1.9016009713099997,1.91696169712,0.416784626308,19,4,47
161.0,3,6000000795,2017-06-17 12:00:00,1.8455478268,1.30414423362,2.03828833505,0.423285059063,21,4,47
207.0,5,6000000903,2017-06-17 12:00:00,2.07845712255,1.4773947324599999,1.89535692518,0.435449362252,21,4,47
198.0,6,6000000706,2017-06-17 12:00:00,1.4914932794100002,1.2224618127,1.8983871865400002,0.45159622813,21,4,47
155.0,8,6000000219,2017-06-17 12:00:00,2.73122238991,1.52629118133,2.19647411065,0.392347685999,21,4,47
202.0,11,6000000942,2017-06-17 12:00:00,1.3835979078999998,1.1972946333499999,1.80962078051,0.459461792333,21,4,47
189.0,5,6000000965,2017-06-17 12:00:00,3.58100132394,1.96123819728,2.10236470124,0.372475137174,42,4,47
183.0,7,6000000802,2017-06-17 12:00:00,2.85177473135,1.5644030606000001,2.19784731823,0.38554556625200004,30,4,47
124.0,10,6000000806,2017-06-17 12:00:00,2.3264166625,1.65750038044,1.82549590818,0.444872087422,42,4,47
162.0,7,6000000823,2017-06-17 12:00:00,2.39085421059,1.7950202391799999,1.7480015549099999,0.447964217039,22,4,47
186.0,9,6000000556,2017-06-17 12:00:00,2.9732362236900003,1.6923163680899997,2.11391974521,0.38681659240500005,22,4,47
135.0,14,6000000955,2017-06-17 12:00:00,3.19683088415,1.67348279363,2.2492276332900003,0.36322686781999997,45,4,47
166.0,14,6000000939,2017-06-17 12:00:00,2.06371619789,1.4410207614200001,1.96181124176,0.42307336959700004,22,4,47
166.0,2,6000000981,2017-06-17 12:00:00,4.7441224685800005,2.0787246760499998,2.36047504078,0.34275969873499995,52,4,47
182.0,4,6000001018,2017-06-17 12:00:00,5.5079987184500006,2.07729838898,2.61715790261,0.301841022309,23,4,47
185.0,12,6000000750,2017-06-17 12:00:00,3.11436664756,1.9026209623199999,1.94990667528,0.408503565817,41,4,47
175.0,10,6000000975,2017-06-17 12:00:00,2.5433741607900004,1.65779921357,1.9378088776900002,0.418789226712,36,4,47
174.0,10,6000000700,2017-06-17 12:00:00,2.55398676655,1.7151600408399998,1.8962036158500002,0.421163428002,23,4,47
157.0,12,6000000748,2017-06-17 12:00:00,2.0344423584799998,1.6164150793099998,1.72426142535,0.461474625945,49,4,47
257.0,10,6000001008,2017-06-17 12:00:00,3.52098163464,1.7180072586200001,2.32102130232,0.35382468497,35,4,47
187.0,6,6000000992,2017-06-17 12:00:00,3.43072479828,1.6780852303799998,2.31355729461,0.368531947902,31,4,47
167.0,4,6000000979,2017-06-17 12:00:00,4.08029152442,1.7382247592900002,2.53874686964,0.329264272081,24,4,47
216.0,7,6000001000,2017-06-17 12:00:00,2.8628200121,1.58812031975,2.18359711531,0.38730583543200003,51,4,47
172.0,10,6000000957,2017-06-17 12:00:00,2.47950710662,1.5798180049700001,2.00494984074,0.407684563758,24,4,47
249.0,14,6000000722,2017-06-17 12:00:00,3.02909806071,1.71928853123,2.0691614739400004,0.406494617455,24,4,47
140.0,2,6000000707,2017-06-17 12:00:00,3.7830757782199997,1.7985557286200002,2.27665013318,0.385388303793,36,4,47
150.0,7,6000000563,2017-06-17 12:00:00,1.9245198068400002,1.56807147231,1.7350903195400003,0.448980849881,44,4,47
146.0,2,6000000921,2017-06-17 12:00:00,4.02847587442,1.82658114178,2.35399789313,0.36203504805,47,4,47
184.0,9,6000000755,2017-06-17 12:00:00,3.2078416679500004,1.94944698387,1.95978423995,0.400050831605,41,4,47
223.0,3,6000000838,2017-06-17 12:00:00,1.6723077156200001,1.34439172579,1.8432393367400002,0.446290420066,47,4,47
170.0,13,6000000947,2017-06-17 12:00:00,2.58521493153,1.3622208633200001,2.40379303005,0.37660231293499996,47,4,47
187.0,8,6000000794,2017-06-17 12:00:00,2.76321683112,1.5434154063299999,2.20232213762,0.384054276162,40,4,47
178.0,3,6000000690,2017-06-17 12:00:00,1.90216610113,1.47446658153,1.8231608370400003,0.442144474054,35,4,47
148.0,7,6000000826,2017-06-17 12:00:00,1.8322705617299997,1.39695554778,1.8705928075,0.439969846605,26,4,47
129.0,4,6000000861,2017-06-17 12:00:00,2.5148162771,1.54049848787,2.03175610754,0.41603236098499996,20,4,47
150.0,6,6000001021,2017-06-17 12:00:00,2.5329438036300003,1.7421860467400003,1.85671072506,0.432155235386,50,4,47
165.0,12,6000000873,2017-06-17 12:00:00,2.53651403247,1.53852836513,2.0710121580000003,0.40517127000299996,50,4,47
128.0,11,6000000567,2017-06-17 12:00:00,2.10776087172,1.52803627174,1.86463819865,0.433052866492,46,4,47
168.0,13,6000000864,2017-06-17 12:00:00,2.5429206079499997,1.6923329009,1.9261273977700002,0.41512692893299996,20,4,47
162.0,14,6000000703,2017-06-17 12:00:00,3.69057595745,1.97673847533,2.11812167428,0.370823996893,20,4,47
176.0,11,6000000687,2017-06-17 12:00:00,4.29216890617,2.04547816524,2.2639970366,0.347648312976,50,4,47
236.0,3,6000000891,2017-06-17 12:00:00,3.26295167365,1.7606005032299998,2.12649646698,0.391962174941,30,4,47
228.0,4,6000000916,2017-06-17 12:00:00,3.14148011483,1.95012944074,1.8623558304099999,0.437687106193,30,4,47
148.0,11,6000000895,2017-06-17 12:00:00,3.0129163296,1.6644424997299998,2.1653367470099996,0.377425071671,30,4,47
146.0,12,6000000910,2017-06-17 12:00:00,3.2466115789599996,1.5728843036500002,2.41345581887,0.357639219419,30,4,47
188.0,14,6000000789,2017-06-17 12:00:00,4.1896531994,2.14407916109,2.13235096132,0.368106077307,30,4,47
217.0,1,6000001054,2017-06-25 12:00:00,4.45169129909,1.9957640473500002,2.3599336258,0.33788236383000003,42,4,55
226.0,12,6000001055,2017-06-25 12:00:00,3.34657793292,1.92556833122,2.0334814005,0.388699760486,54,4,55
168.0,4,6000000861,2017-06-25 12:00:00,1.11740199559,1.2003737997700001,1.59628547248,0.503823920606,20,4,55
198.0,6,6000001021,2017-06-25 12:00:00,1.85537450301,1.5171995246099999,1.72270200623,0.46347217666999996,50,4,55
199.0,12,6000000873,2017-06-25 12:00:00,2.7227848593400004,1.68066047225,1.98338774228,0.41544074513000007,50,4,55
211.0,11,6000000567,2017-06-25 12:00:00,2.19256389927,1.6700901232299998,1.7629626565,0.446665007466,46,4,55
203.0,15,6000000864,2017-06-25 12:00:00,2.80210444231,1.7067489253400001,2.00775466988,0.404021518605,46,4,55
194.0,7,6000000703,2017-06-25 12:00:00,3.0318112173400005,1.8485347739900002,1.97157815933,0.405346945656,50,4,55
202.0,11,6000000687,2017-06-25 12:00:00,4.11735521746,2.2356742518400003,2.05842089737,0.37558432218599996,50,4,55
267.0,2,6000000733,2017-06-25 12:00:00,1.71636493368,1.20553362135,2.14219983552,0.425928436911,30,4,55
276.0,4,6000000891,2017-06-25 12:00:00,3.1466090434400003,1.7112337727000002,2.1655364579799996,0.37673246176200004,22,4,55
215.0,4,6000000916,2017-06-25 12:00:00,1.1654181199200002,1.1750530911900001,1.68241995794,0.48867423258000003,30,4,55
174.0,8,6000000895,2017-06-25 12:00:00,4.56084259964,2.29676748763,2.1184293261200002,0.374562523647,16,4,55
195.0,12,6000000910,2017-06-25 12:00:00,2.60119661828,1.5048468798399999,2.16200388558,0.391819234501,30,4,55
226.0,8,6000000789,2017-06-25 12:00:00,4.17833329214,2.12530597801,2.1263107790599998,0.37945226606700005,23,4,55
262.0,14,6000000722,2017-06-25 12:00:00,4.27137977243,2.41637614551,1.94321460933,0.40842589013400005,24,4,55
293.0,3,6000001029,2017-06-25 12:00:00,3.4081881497400004,1.7911450661700001,2.12598137708,0.397585111142,29,4,55
237.0,5,6000000997,2017-06-25 12:00:00,1.3570172146700001,1.2599421450200001,1.71766988338,0.47802904766500004,10,4,55
269.0,5,6000001023,2017-06-25 12:00:00,1.6720209666899999,1.47374782806,1.65573391026,0.477287376448,33,4,55
234.0,4,6000000744,2017-06-25 12:00:00,3.63235842201,2.08158553391,1.9878004001400003,0.396889805899,34,4,55
296.0,14,6000001008,2017-06-25 12:00:00,2.9087156517799997,1.7087650262799998,2.0559574862,0.39723967960600004,23,4,55
237.0,11,6000000468,2017-06-25 12:00:00,2.4163153221,1.6363288588299998,1.88616319367,0.43034459524499996,35,4,55
259.0,11,6000000469,2017-06-25 12:00:00,3.07156669624,1.7591704711000002,2.09252490912,0.381294628231,37,4,55
252.0,13,6000000898,2017-06-25 12:00:00,3.4962410633199994,1.9422320508000002,2.08750829761,0.374762311857,14,4,55
232.0,2,6000000738,2017-06-25 12:00:00,2.63588587965,1.55780629067,2.0813714010599997,0.415661360666,38,4,55
248.0,6,6000000866,2017-06-25 12:00:00,3.7698024858999997,1.8975930019599998,2.2194754105400003,0.361773635229,38,4,55
276.0,14,6000001020,2017-06-25 12:00:00,3.5710533483,1.9827521914500001,2.05838362795,0.38523365186399994,5,4,55
243.0,15,6000000871,2017-06-25 12:00:00,3.5699703560500002,1.97442156414,2.04216742426,0.397517773226,11,4,55
211.0,3,6000001025,2017-06-25 12:00:00,2.9539710559099994,1.9005106961700002,1.89705574593,0.417280094165,50,4,55
243.0,5,6000000216,2017-06-25 12:00:00,1.71305703732,1.38707414683,1.8008908822799998,0.45108526326700005,51,4,55
245.0,9,6000001000,2017-06-25 12:00:00,2.67977037722,1.6728498798,1.97835008843,0.41109145742299996,24,4,55
196.0,13,6000000569,2017-06-25 12:00:00,1.93472270193,1.5245832420299998,1.7630303267200003,0.454363428758,37,4,55
213.0,4,6000000462,2017-06-25 12:00:00,2.4769402832900003,1.54174287887,2.05196672067,0.406951268334,3,4,55
218.0,9,6000000893,2017-06-25 12:00:00,2.9667018852,1.81170030289,1.9640086265099999,0.416142680466,3,4,55
192.0,12,6000000685,2017-06-25 12:00:00,4.70533170806,2.29429173659,2.1912103779799996,0.34847183534500004,3,4,55
204.0,14,6000000924,2017-06-25 12:00:00,2.46884244518,1.52123052613,2.06207283717,0.403977435019,43,4,55
269.0,4,6000000911,2017-06-25 12:00:00,1.46640020105,1.65312166169,1.39507742774,0.532973923143,49,4,55
198.0,7,6000000928,2017-06-25 12:00:00,2.74211767759,1.7860941988299999,1.9266301039099998,0.409595414538,34,4,55
209.0,15,6000000554,2017-06-25 12:00:00,3.96931807225,1.89149932974,2.2979515032299997,0.34505020636999995,44,4,55
263.0,11,6000000833,2017-06-25 12:00:00,2.70092745494,1.7052374061200002,1.9628993726,0.413788318312,5,4,55
280.0,11,6000000902,2017-06-25 12:00:00,3.80188206232,2.01563252243,2.1174254773700003,0.37148924611699996,40,4,55
229.0,13,6000000913,2017-06-25 12:00:00,2.21795596604,1.62120782746,1.8286094338799999,0.435085731179,40,4,55
216.0,14,6000001011,2017-06-25 12:00:00,3.65895712453,1.9079311187599999,2.1749355174900002,0.36271390045100005,41,4,55
219.0,6,6000000988,2017-06-25 12:00:00,2.9651208846599997,1.9186098755599998,1.8850224692200002,0.41912371002,43,4,55
205.0,6,6000000571,2017-06-25 12:00:00,1.69739794363,1.39465939611,1.77624265372,0.46104903479599996,34,4,55
277.0,5,6000000726,2017-06-25 12:00:00,2.31833677252,1.55963437046,1.91294498396,0.42921613202,36,4,55
218.0,3,6000000885,2017-06-25 12:00:00,2.7692396039999996,1.72335222145,1.93062266059,0.42710210802000004,28,4,55
219.0,9,6000000856,2017-06-25 12:00:00,2.75792002214,1.85119070746,1.8429014819999998,0.43381224373099997,42,4,55
210.0,4,6000000716,2017-06-25 12:00:00,3.15511122089,1.96545525623,1.92723594914,0.40854978355,44,4,55
250.0,7,6000000564,2017-06-25 12:00:00,2.71513164717,1.71295929853,1.96355381215,0.411697634813,35,4,55
224.0,7,6000000560,2017-06-25 12:00:00,2.93653727819,1.6408395337000001,2.16171732347,0.37818021680200004,42,4,55
240.0,4,6000000725,2017-06-25 12:00:00,2.36147890483,1.7902849375599998,1.75299170107,0.444128399116,38,4,55
232.0,6,6000000550,2017-06-25 12:00:00,1.0965675591,1.22443429852,1.53173613945,0.515212046275,29,4,55
196.0,12,6000000749,2017-06-25 12:00:00,5.05934262583,2.11727857752,2.44856547937,0.317671834149,31,4,55
178.0,12,6000000868,2017-06-25 12:00:00,2.9254140511799998,1.90402879963,1.8899576957099997,0.414233271153,46,4,55
220.0,12,6000001024,2017-06-25 12:00:00,2.9941572002999997,1.6460341477,2.14014217399,0.392158087948,51,4,55
230.0,2,6000000729,2017-06-25 12:00:00,1.48722153403,1.24756358425,1.85429170146,0.457661249106,33,4,55
248.0,8,6000001002,2017-06-25 12:00:00,3.14496661541,1.80876716343,2.02184387761,0.40928300095,12,4,55
206.0,7,6000000927,2017-06-25 12:00:00,3.6014692565900006,2.10302842214,1.97994167447,0.394991128941,33,4,55
212.0,11,6000000828,2017-06-25 12:00:00,3.4653750095499998,1.9076258660900003,2.1100069845299996,0.37140312168000006,49,4,55
229.0,9,6000000887,2017-06-25 12:00:00,2.8686153515,1.7660416353200001,1.9593336960699999,0.41494308533600005,52,4,55
255.0,7,6000000811,2017-06-25 12:00:00,2.33812440655,1.7180101355700002,1.81239334178,0.436184585395,13,4,55
184.0,12,6000000574,2017-06-25 12:00:00,2.4538768423099997,1.548680019,2.0296261694,0.406729237443,52,4,55
221.0,9,6000000695,2017-06-25 12:00:00,2.0768656917099997,1.7549239373400003,1.64704545993,0.47290940170900003,37,4,55
282.0,7,6000000819,2017-06-25 12:00:00,2.8283890114099997,1.77290817368,1.9616643499400002,0.410905172928,37,4,55
246.0,4,6000000793,2017-06-25 12:00:00,2.63815320452,1.88015049074,1.7971244654400003,0.435946358566,48,4,55
221.0,8,6000000841,2017-06-25 12:00:00,1.7405260370200002,1.8376071319099998,1.4285167018599998,0.5178528834880001,14,4,55
164.0,13,6000000941,2017-06-25 12:00:00,3.12630248949,1.71564611558,2.16385532819,0.373211893103,49,4,55
180.0,8,6000000880,2017-06-25 12:00:00,2.43791551435,1.66721484661,1.8718653893500001,0.430335097002,37,4,55
254.0,6,6000000465,2017-06-25 12:00:00,1.0567730297,1.2149162496600001,1.4922429292500001,0.521826530396,35,4,55
181.0,12,6000000954,2017-06-25 12:00:00,3.09140509943,2.0071009159599997,1.8705830651299997,0.418447219994,35,4,55
236.0,9,6000000745,2017-06-25 12:00:00,3.55003877441,1.8359798437700001,2.18010265836,0.37698545719300003,17,4,55
251.0,5,6000000986,2017-06-25 12:00:00,3.1113880308499997,1.8686406906900002,1.98528278675,0.40186508968,28,4,55
235.0,15,6000000840,2017-06-25 12:00:00,3.37893237581,1.8411322056200001,2.12242874005,0.376712366998,17,4,55
228.0,12,6000000944,2017-06-25 12:00:00,3.7895794303800003,2.0811929642400004,2.05698098646,0.38303729197999997,38,4,55
220.0,14,6000000735,2017-06-25 12:00:00,3.1285626861,1.62587009014,2.26113024491,0.36929017328599995,51,4,55
238.0,3,6000000464,2017-06-25 12:00:00,2.66453792043,1.69844979087,1.9700587219799999,0.40600389079000004,51,4,55
208.0,5,6000001013,2017-06-25 12:00:00,3.83534271481,2.20384571782,1.9856897148599997,0.392754804101,29,4,55
243.0,11,6000000996,2017-06-25 12:00:00,2.82659042489,1.95110095567,1.7993971232599997,0.43904190095,31,4,55
206.0,10,6000000923,2017-06-25 12:00:00,2.5633744438900004,1.8312608425,1.77937915527,0.447253383813,33,4,55
235.0,12,6000000723,2017-06-25 12:00:00,3.8263230377699995,2.09833082592,2.00495899543,0.40869707512500003,19,4,55
232.0,2,6000000559,2017-06-25 12:00:00,1.56868383636,1.2844053762899998,1.86074691588,0.455313487158,40,4,55
165.0,3,6000000795,2017-06-25 12:00:00,2.84013401739,1.59631377534,2.19357451717,0.370974346524,21,4,55
250.0,4,6000000942,2017-06-25 12:00:00,2.84300913718,1.91071047001,1.86104798,0.421775832252,37,4,55
220.0,7,6000000802,2017-06-25 12:00:00,1.96325286841,1.5170257153,1.79899662482,0.445555032046,30,4,55
244.0,10,6000000806,2017-06-25 12:00:00,1.4628646830599998,1.4310956931099998,1.57424570933,0.497967524905,42,4,55
230.0,12,6000000823,2017-06-25 12:00:00,1.71862157121,1.3987828146799999,1.7721472316799998,0.456713446627,28,4,55
226.0,7,6000000556,2017-06-25 12:00:00,2.31174569971,1.42977656323,2.10767764033,0.40594062909100004,52,4,55
212.0,14,6000000955,2017-06-25 12:00:00,2.8927972398299997,1.7812811130200001,1.9826814898299998,0.402702952151,45,4,55
342.0,2,6000000981,2017-06-25 12:00:00,3.53509261305,1.955109791,2.0746006338,0.384295160806,52,4,55
213.0,7,6000000975,2017-06-25 12:00:00,4.00642389598,2.09078482987,2.11019535868,0.378566524784,23,4,55
225.0,12,6000000748,2017-06-25 12:00:00,1.11827529176,1.3011270568200002,1.44784127004,0.528895382617,49,4,55
234.0,3,6000000995,2017-06-25 12:00:00,2.83018129371,1.69644679714,2.0097158626,0.41614806821,33,4,55
208.0,4,6000000979,2017-06-25 12:00:00,3.5145687130300005,1.7475049680599999,2.2904405685099998,0.35399395145400003,24,4,55
221.0,10,6000000957,2017-06-25 12:00:00,3.8964663215499997,2.1118750944599998,2.07000293531,0.378373717687,24,4,55
185.0,2,6000000707,2017-06-25 12:00:00,2.9762395329799998,1.6983962132100001,2.08397746006,0.39750431435,36,4,55
236.0,7,6000000563,2017-06-25 12:00:00,2.44044454416,1.78545221657,1.79472864961,0.433529073115,44,4,55
183.0,11,6000000921,2017-06-25 12:00:00,1.56518957776,1.39013458315,1.7109412939500002,0.474610921317,25,4,55
242.0,14,6000000838,2017-06-25 12:00:00,1.7124057927399998,1.4197924013299998,1.7533234967299998,0.45890380313199997,25,4,55
259.0,14,6000000834,2017-06-25 12:00:00,3.1496583873799997,1.9156500004299999,1.9382807704099998,0.417233333333,34,4,55
177.0,13,6000000947,2017-06-25 12:00:00,2.6137335176,1.42885838204,2.26793956354,0.38570301920999994,47,4,55
208.0,7,6000000826,2017-06-25 12:00:00,2.56530417162,1.77295211905,1.85321260624,0.42665937369400003,26,4,55
195.0,11,6000000973,2017-06-25 12:00:00,2.84932794742,1.72152854301,2.0210805249400003,0.396104176883,26,4,55
191.0,12,6000000713,2017-06-25 12:00:00,4.16168600916,1.72638587132,2.58102438342,0.327583418851,26,4,55
200.0,12,6000000948,2017-06-25 12:00:00,2.6456006350599997,1.6666011193599999,1.9916008876,0.405433901054,33,4,55
264.0,4,6000000881,2017-06-25 12:00:00,2.2879728754400004,1.64405651211,1.8225092974200001,0.440946330996,33,4,55
232.0,4,6000000985,2017-06-25 12:00:00,2.09686556223,1.5623153358500002,1.79462246537,0.45490635165200005,28,4,55
254.0,7,6000000215,2017-06-25 12:00:00,2.93258619231,1.65288435366,2.13954482803,0.38302190185699997,29,4,55
239.0,13,6000000993,2017-06-25 12:00:00,3.23917660638,1.80313599497,2.10069748187,0.384442231259,31,4,55
251.0,8,6000000899,2017-06-25 12:00:00,2.98100103635,1.8343452222799999,1.9739575163900003,0.40123740006999997,27,4,55
211.0,7,6000000945,2017-06-25 12:00:00,2.07138310535,1.45701010493,1.927472081,0.423984515457,18,4,55
197.0,11,6000000575,2017-06-25 12:00:00,4.4257124789599995,2.18123822381,2.17520691249,0.363126880853,29,4,55
225.0,12,6000001006,2017-06-25 12:00:00,3.90553810071,2.02410947417,2.1193142426800002,0.38125379367299994,29,4,55
235.0,15,6000000460,2017-06-25 12:00:00,3.6742556744800003,2.02414613485,2.08025272304,0.37434735125600005,10,4,55
237.0,13,6000001004,2017-06-25 12:00:00,2.96615846729,1.8458836685799997,1.9375359786000002,0.41584855525,10,4,55
205.0,14,6000000958,2017-06-25 12:00:00,1.9492622661400003,1.6338070259900002,1.67416446621,0.465646937311,12,4,55
199.0,4,6000000872,2017-06-25 12:00:00,3.48079020945,2.13919666366,1.91625017749,0.407553554614,18,4,55
213.0,11,6000000858,2017-06-25 12:00:00,3.69128248436,1.91786431945,2.1565960783500002,0.378849264111,32,4,55
