canopy_height,column,cultivar,cultivar_id,date,leaf_angle_alpha,leaf_angle_beta,leaf_angle_chi,leaf_angle_mean,range,season
345.0,13,6000000810,6000000810,2017-08-26 12:00:00,1.8800988587099998,1.4925713202200002,1.75404878152,0.453651701624,41,4
351.0,14,6000000570,6000000570,2017-08-26 12:00:00,1.50785936038,1.3741927429799998,1.65139143438,0.479554472147,42,4
364.0,5,6000000956,6000000956,2017-08-26 12:00:00,1.59586734435,1.5117137588999998,1.57527866699,0.49227293317000004,43,4
377.0,12,6000000229,6000000229,2017-08-26 12:00:00,2.24453098158,1.5814908358200002,1.86249881246,0.42816006093099995,43,4
330.0,15,6000000917,6000000917,2017-08-26 12:00:00,1.9899915878799999,1.58626139512,1.7116366414500002,0.46418337363799994,43,4
356.0,6,6000000553,6000000553,2017-08-26 12:00:00,1.71121071162,1.4972609925100002,1.6596693972299998,0.477562323908,44,4
353.0,12,6000000896,6000000896,2017-08-26 12:00:00,1.50169479928,1.3251098859200001,1.72292506928,0.471314734648,44,4
336.0,15,6000000894,6000000894,2017-08-26 12:00:00,1.82665974067,1.48541268896,1.7278875787,0.46147251731000005,45,4
308.0,5,6000000871,6000000871,2017-08-26 12:00:00,3.3924866908899998,2.08818666998,1.93752044744,0.395387461735,46,4
337.0,7,6000001062,6000001062,2017-08-26 12:00:00,1.5994473441400001,1.52595688858,1.56049816632,0.496207830145,46,4
334.0,10,6000001063,6000001063,2017-08-26 12:00:00,1.02448676332,1.17467780786,1.4945638714200002,0.51989718425,46,4
318.0,11,6000000567,6000000567,2017-08-26 12:00:00,1.0986468958700002,1.14595844901,1.6447761062200001,0.49510392504699996,46,4
360.0,5,6000000625,6000000625,2017-08-26 12:00:00,1.36212372872,1.34067202096,1.59738846887,0.494310451453,47,4
337.0,8,6000000889,6000000889,2017-08-26 12:00:00,1.3553053372200001,1.2211037142399999,1.75782321134,0.469674886027,47,4
336.0,9,6000000982,6000000982,2017-08-26 12:00:00,1.05685673057,1.25901414039,1.3919135352399998,0.534492026144,47,4
369.0,10,6000000817,6000000817,2017-08-26 12:00:00,1.99081133313,1.54718480093,1.7647441263900003,0.452050530774,47,4
402.0,8,6000000712,6000000712,2017-08-26 12:00:00,0.8896675965790001,1.34795961216,1.1408628958700002,0.592507956715,48,4
394.0,9,6000001003,6000001003,2017-08-26 12:00:00,1.3899506394699999,1.29812748357,1.6778846535299998,0.482224408194,48,4
394.0,7,6000000922,6000000922,2017-08-26 12:00:00,1.9417061160799998,1.6250090048199999,1.6764465137399998,0.465958392989,49,4
340.0,2,6000000730,6000000730,2017-08-26 12:00:00,1.5770510357499998,1.3546008064500001,1.7147851160799998,0.46516391107199995,50,4
303.0,6,6000001021,6000001021,2017-08-26 12:00:00,1.63921781379,1.44240695493,1.66149738688,0.474819669147,50,4
329.0,10,6000000873,6000000873,2017-08-26 12:00:00,1.5657956695299997,1.44347914944,1.6118264307499999,0.48476907416599996,20,4
286.0,11,6000000890,6000000890,2017-08-26 12:00:00,1.27626415293,1.2832758575399998,1.60165702996,0.49596538700000004,51,4
390.0,8,6000000220,6000000220,2017-08-26 12:00:00,1.56844753826,1.39967547426,1.6722189804899998,0.47157130875500003,52,4
338.0,15,6000000937,6000000937,2017-08-26 12:00:00,1.86533784782,1.42554739998,1.8404978688900002,0.44711522368100004,52,4
309.0,4,6000000861,6000000861,2017-08-26 12:00:00,1.33617067683,1.44982463377,1.4625725973800001,0.519083368606,20,4
356.0,2,6000000733,6000000733,2017-08-26 12:00:00,1.17862406849,1.24472280335,1.5349878811700002,0.505224386113,30,4
297.0,3,6000000891,6000000891,2017-08-26 12:00:00,1.7651009670299997,1.4478869395899998,1.73097953223,0.461864173371,30,4
301.0,4,6000000916,6000000916,2017-08-26 12:00:00,1.33339523645,1.3457181670899998,1.54981602335,0.49970381936700004,30,4
352.0,11,6000000895,6000000895,2017-08-26 12:00:00,1.61189195503,1.53838888352,1.5545690417200002,0.492592135317,30,4
320.0,2,6000000579,6000000579,2017-08-29 12:00:00,1.6509704709399997,1.5032012608899998,1.6004871784999999,0.48103728892399994,39,4
309.0,13,6000000993,6000000993,2017-08-29 12:00:00,1.95343311095,1.64330855365,1.6621714517200001,0.466071046511,31,4
370.0,9,6000001022,6000001022,2017-08-29 12:00:00,1.6012457150200001,1.34538734829,1.75012326802,0.464264163843,50,4
303.0,4,6000000797,6000000797,2017-08-29 12:00:00,1.3598332008399998,1.27924323423,1.6642516726899999,0.481890249797,40,4
375.0,5,6000000853,6000000853,2017-08-29 12:00:00,2.0257395901499997,1.5513533138999998,1.7927412284900002,0.44433249370300004,41,4
360.0,12,6000000896,6000000896,2017-08-29 12:00:00,1.0497488825499999,1.26565648027,1.3914020630000001,0.536117187184,44,4
337.0,12,6000001006,6000001006,2017-08-29 12:00:00,0.958147275268,1.81664958818,0.935824618519,0.650138404757,29,4
320.0,13,6000000996,6000000996,2017-08-29 12:00:00,1.33389822705,1.3528373199500001,1.5417953446500001,0.500710509349,18,4
295.0,11,6000000927,6000000927,2017-08-29 12:00:00,1.61092965283,1.4167293956,1.6879273487200002,0.473183231036,12,4
330.0,6,6000000461,6000000461,2017-08-29 12:00:00,1.21152906196,1.2955023209799998,1.50673768694,0.5102883187380001,27,4
330.0,11,6000000695,6000000695,2017-08-29 12:00:00,2.1832049327400003,1.52853010317,1.88703821279,0.42979396426399996,13,4
364.0,14,6000001055,6000001055,2017-08-29 12:00:00,2.18209162115,1.5803465096,1.8133094185799998,0.43968764607199995,54,4
367.0,13,6000001054,6000001054,2017-08-29 12:00:00,1.8605178623299998,1.51151979634,1.7305768566,0.458614475114,54,4
334.0,13,6000000569,6000000569,2017-08-29 12:00:00,0.952879696004,1.18641443046,1.4332211085100002,0.538231172088,37,4
314.0,4,6000000744,6000000744,2017-08-29 12:00:00,1.3852976293500001,1.20066234646,1.8090083369099998,0.461573110683,34,4
343.0,14,6000000924,6000000924,2017-08-29 12:00:00,1.82024161345,1.48955758055,1.72459153396,0.462166039551,43,4
340.0,15,6000000572,6000000572,2017-08-29 12:00:00,2.6464108826,1.68843014788,1.90865348075,0.43031086965899995,34,4
338.0,3,6000001012,6000001012,2017-08-29 12:00:00,2.22357152322,1.62673891272,1.8076625629299998,0.443477223761,4,4
388.0,15,6000001056,6000001056,2017-08-29 12:00:00,1.4124080923299998,1.35263817848,1.6164308009000001,0.488579576317,4,4
386.0,6,6000000859,6000000859,2017-08-29 12:00:00,2.2247229358099996,1.68257418051,1.76690634768,0.44415838996299994,39,4
324.0,8,6000000471,6000000471,2017-08-29 12:00:00,1.14272128213,1.20357307859,1.62883305476,0.502078974746,5,4
368.0,11,6000000902,6000000902,2017-08-29 12:00:00,1.22388216625,1.32391718843,1.46623964611,0.514128635361,40,4
312.0,4,6000000803,6000000803,2017-08-29 12:00:00,2.22728424104,1.5963420035299998,1.8328210162799998,0.44693927802,35,4
405.0,10,6000000857,6000000857,2017-08-29 12:00:00,2.3732736966999997,1.66144921099,1.82565857575,0.44071511853900003,49,4
325.0,6,6000000571,6000000571,2017-08-29 12:00:00,2.03010323674,1.89335169718,1.5177784452599998,0.487412044451,34,4
335.0,5,6000000708,6000000708,2017-08-29 12:00:00,1.65751581016,1.4882034641600002,1.6343646794100002,0.483165359437,8,4
354.0,9,6000000822,6000000822,2017-08-29 12:00:00,1.48787541479,1.45815447188,1.55062042527,0.498137643591,43,4
387.0,13,6000000698,6000000698,2017-08-29 12:00:00,2.07373337201,1.72573380367,1.65790802556,0.46536015863499997,8,4
349.0,14,6000000856,6000000856,2017-08-29 12:00:00,1.49650889364,1.3859263041299998,1.6164260424099999,0.48167019258500005,8,4
349.0,15,6000000716,6000000716,2017-08-29 12:00:00,1.66298598616,1.42972853247,1.71017695322,0.46800537846,8,4
364.0,6,6000000564,6000000564,2017-08-29 12:00:00,1.64395938982,1.4356089232299998,1.68012470175,0.473463160032,9,4
379.0,8,6000000906,6000000906,2017-08-29 12:00:00,1.51848022236,1.4024519062099998,1.62460990697,0.483132835393,9,4
370.0,10,6000000560,6000000560,2017-08-29 12:00:00,1.766483807,1.5887507196500001,1.6022680137,0.48236826065300004,9,4
277.0,7,6000000749,6000000749,2017-08-29 12:00:00,1.2512213324500001,1.30036924739,1.54470478695,0.5040215849090001,10,4
309.0,2,6000000731,6000000731,2017-08-29 12:00:00,1.2345616380600002,1.29171172639,1.52489312274,0.5053197111150001,31,4
363.0,14,6000000737,6000000737,2017-08-29 12:00:00,1.08756700809,1.23320729141,1.4592827461000002,0.5211904761899999,10,4
330.0,13,6000000874,6000000874,2017-08-29 12:00:00,1.60346765367,1.55790272393,1.5386819291799998,0.496368235223,46,4
352.0,12,6000001028,6000001028,2017-08-29 12:00:00,1.2025702700799998,1.3239006021700002,1.48756358185,0.517891701032,11,4
321.0,12,6000000868,6000000868,2017-08-29 12:00:00,1.8400369353000001,1.52341766551,1.6946651622,0.466180828839,46,4
304.0,4,6000001024,6000001024,2017-08-29 12:00:00,1.75976552583,1.36390737575,1.8494555758900002,0.445740534521,12,4
350.0,15,6000000741,6000000741,2017-08-29 12:00:00,1.9333274745099998,1.47739108644,1.8017292023099998,0.450399027973,33,4
286.0,5,6000000216,6000000216,2017-08-29 12:00:00,1.8193673602400002,1.46146071313,1.7711134411099998,0.454055294042,51,4
332.0,4,6000000914,6000000914,2017-08-29 12:00:00,0.890237088016,1.3303565980399998,1.1460404851200001,0.5892416293949999,13,4
354.0,9,6000000887,6000000887,2017-08-29 12:00:00,1.3941771793000002,1.34424676627,1.6122960582499999,0.490223694288,52,4
313.0,8,6000000574,6000000574,2017-08-29 12:00:00,2.02239367653,1.3863339528,1.9754886449000002,0.426640710792,13,4
372.0,15,6000000711,6000000711,2017-08-29 12:00:00,2.15775323835,1.57193878163,1.8329328236400002,0.43409674657499997,13,4
368.0,2,6000000819,6000000819,2017-08-29 12:00:00,1.07462505359,1.2813056294,1.38128149033,0.535593134729,14,4
363.0,6,6000000793,6000000793,2017-08-29 12:00:00,2.18157612755,1.8344235738999999,1.62932371007,0.47084281936300004,14,4
294.0,2,6000000804,6000000804,2017-08-29 12:00:00,1.15904318972,1.20738527527,1.57717679266,0.49911710588799996,15,4
378.0,10,6000000754,6000000754,2017-08-29 12:00:00,1.6771778013999998,1.52071270347,1.6084884722200001,0.483435754974,28,4
367.0,2,6000000991,6000000991,2017-08-29 12:00:00,1.38051257635,1.43976696347,1.47657335982,0.508520459889,48,4
258.0,3,6000000941,6000000941,2017-08-29 12:00:00,1.51718283016,1.34798089509,1.6962840405500001,0.471679060532,16,4
301.0,4,6000000880,6000000880,2017-08-29 12:00:00,2.82931786163,1.6626874145800001,2.0654305757799998,0.39278642149899995,16,4
297.0,9,6000000217,6000000217,2017-08-29 12:00:00,1.3049058539799998,1.3169091135700002,1.56238804743,0.49828359317000004,16,4
355.0,6,6000000465,6000000465,2017-08-29 12:00:00,1.0533657888099999,1.3900196578600001,1.2710553059799998,0.562691036118,35,4
395.0,9,6000000745,6000000745,2017-08-29 12:00:00,1.7137234990799999,1.4153889100600001,1.7477529054099998,0.458996593554,17,4
326.0,5,6000000986,6000000986,2017-08-29 12:00:00,1.67346955429,1.4791117246399998,1.64390673844,0.477276279797,28,4
373.0,12,6000000944,6000000944,2017-08-29 12:00:00,1.2910308214200001,1.3970551411,1.47634736449,0.516912633633,38,4
295.0,14,6000000735,6000000735,2017-08-29 12:00:00,1.64612582477,1.35529968229,1.77023078743,0.45517742121000004,51,4
294.0,10,6000000872,6000000872,2017-08-29 12:00:00,1.4296424143200002,1.3831403015600001,1.58899454435,0.49169123316299995,31,4
346.0,8,6000000464,6000000464,2017-08-29 12:00:00,1.67095420264,1.40224319259,1.73250761075,0.46209553158699995,18,4
338.0,11,6000001005,6000001005,2017-08-29 12:00:00,2.1783420903599997,1.6194927114,1.7750357504900003,0.450134405939,18,4
291.0,12,6000001023,6000001023,2017-08-29 12:00:00,2.3900551932,1.7311403412200002,1.80942110369,0.43322045935900005,18,4
317.0,14,6000000923,6000000923,2017-08-29 12:00:00,1.52831635266,1.35731736729,1.6885371201600001,0.471333957488,18,4
307.0,4,6000000934,6000000934,2017-08-29 12:00:00,2.07608786986,1.5450364453799998,1.79487077123,0.443439351328,19,4
396.0,6,6000000821,6000000821,2017-08-29 12:00:00,1.5883458697200001,1.52617917557,1.5493481259,0.49412200127899997,19,4
305.0,13,6000000559,6000000559,2017-08-29 12:00:00,2.2838068156499998,1.6462495414899998,1.80808407059,0.43821035540299996,19,4
295.0,3,6000000795,6000000795,2017-08-29 12:00:00,1.4556782880899999,1.26241195162,1.7776374326,0.460815715191,21,4
375.0,11,6000000942,6000000942,2017-08-29 12:00:00,1.8162486573900003,1.5529251231999999,1.67184258143,0.466567387957,21,4
385.0,5,6000000965,6000000965,2017-08-29 12:00:00,1.7349173421000001,1.4653638217200002,1.71330973096,0.467388167388,42,4
341.0,15,6000000802,6000000802,2017-08-29 12:00:00,1.77836334213,1.50249461674,1.69320858567,0.467867846773,21,4
393.0,3,6000000806,6000000806,2017-08-29 12:00:00,2.88483952056,1.63217542179,2.12544672697,0.389541932258,22,4
349.0,14,6000000955,6000000955,2017-08-29 12:00:00,1.36616636528,1.23611447922,1.7320222713,0.471661858263,45,4
346.0,14,6000000939,6000000939,2017-08-29 12:00:00,2.02321141021,1.6133215705200001,1.7284456281,0.456625251809,22,4
290.0,3,6000000981,6000000981,2017-08-29 12:00:00,1.45300883956,1.3088229223299999,1.70369333398,0.472851205919,23,4
367.0,12,6000000750,6000000750,2017-08-29 12:00:00,1.3116674303,1.34063164219,1.53108277701,0.502375981708,41,4
364.0,10,6000000700,6000000700,2017-08-29 12:00:00,1.48602966622,1.39808840524,1.60233824551,0.486902364168,23,4
342.0,12,6000000748,6000000748,2017-08-29 12:00:00,1.32556019044,2.0065611363599998,1.11970078561,0.603526393191,49,4
399.0,10,6000001008,6000001008,2017-08-29 12:00:00,1.1498095761799998,1.3700475029899999,1.38167342928,0.538040526426,35,4
342.0,6,6000000992,6000000992,2017-08-29 12:00:00,2.16904121093,1.61860515611,1.7874357483,0.443414173871,31,4
354.0,7,6000001000,6000001000,2017-08-29 12:00:00,1.58204178971,1.3075313365,1.8164490251299998,0.454373682626,51,4
329.0,10,6000000957,6000000957,2017-08-29 12:00:00,1.5662850928100003,1.36423268927,1.7007952461200002,0.4692897006600001,24,4
363.0,2,6000000878,6000000878,2017-08-29 12:00:00,1.5393921253,1.4146821076499998,1.6303806702099999,0.482206949217,25,4
338.0,2,6000000707,6000000707,2017-08-29 12:00:00,1.6322591929499999,1.3778232540000002,1.7318640325,0.463469042439,36,4
320.0,2,6000000921,6000000921,2017-08-29 12:00:00,2.01008964699,1.5119355909399999,1.8137364925200001,0.44232071213600005,47,4
322.0,3,6000000838,6000000838,2017-08-29 12:00:00,1.36015210271,1.40799569102,1.50069218435,0.506642201074,47,4
343.0,14,6000000834,6000000834,2017-08-29 12:00:00,1.33508222937,1.25365480775,1.69920171595,0.48007370885,34,4
355.0,3,6000000947,6000000947,2017-08-29 12:00:00,2.3437039551299996,1.5493492095899999,1.95955955808,0.41933446934,26,4
368.0,4,6000000794,6000000794,2017-08-29 12:00:00,1.82668454292,1.31839514774,1.9515395211900002,0.431602987391,26,4
310.0,5,6000000690,6000000690,2017-08-29 12:00:00,1.23490302755,1.3166828770899999,1.51350404269,0.510292430304,26,4
361.0,11,6000000973,6000000973,2017-08-29 12:00:00,1.69991411024,1.5381323389300001,1.6021714924500001,0.481259899106,26,4
312.0,5,6000000724,6000000724,2017-08-29 12:00:00,1.22860944731,1.32507494981,1.5099394375100001,0.513295244897,27,4
270.0,14,6000000881,6000000881,2017-08-29 12:00:00,1.69912408234,1.4927707919600002,1.64063722766,0.47185365620700004,27,4
332.0,15,6000000715,6000000715,2017-08-29 12:00:00,1.6236934273399999,1.57361800042,1.5327802137600002,0.495661742211,27,4
315.0,4,6000000985,6000000985,2017-08-29 12:00:00,2.0656441263,1.6798584380700001,1.6838064763799998,0.468215856535,28,4
343.0,13,6000000854,6000000854,2017-08-29 12:00:00,3.28356916179,1.85667738303,2.07165502371,0.381990681714,28,4
306.0,5,6000000958,6000000958,2017-08-29 12:00:00,3.43479177052,1.7007610739899999,2.30457672831,0.36162602886600004,31,4
302.0,5,6000000807,6000000807,2017-08-29 12:00:00,2.70664572835,1.76231739622,1.90921286725,0.41566743853699994,32,4
282.0,3,6000000995,6000000995,2017-08-29 12:00:00,0.9198772366150001,1.4769158986700002,1.07060116233,0.609108051797,33,4
307.0,8,6000000980,6000000980,2017-08-29 12:00:00,2.29002026244,1.63934439228,1.8299635475599998,0.433827003023,34,4
340.0,2,6000000929,6000000929,2017-08-29 12:00:00,1.44270328889,1.48306795271,1.51759220641,0.510539988325,5,4
355.0,13,6000000702,6000000702,2017-08-29 12:00:00,2.05969135788,1.51616525845,1.84048581626,0.43896913613399996,34,4
349.0,14,6000000989,6000000989,2017-08-29 12:00:00,0.898187243379,1.5475910704700002,1.00861398887,0.625575426897,35,4
348.0,3,6000000562,6000000562,2017-08-29 12:00:00,1.09604831735,1.2902487682,1.3755762995200003,0.533796251335,36,4
356.0,15,6000000467,6000000467,2017-08-29 12:00:00,2.15209148715,1.61705167609,1.78629172991,0.444607321188,37,4
394.0,13,6000000747,6000000747,2017-08-29 12:00:00,1.1740904199200002,1.2582555338799999,1.54220142546,0.508708817101,38,4
356.0,15,6000000865,6000000865,2017-08-29 12:00:00,1.20729483597,1.44665782553,1.35425916151,0.541389901937,38,4
318.0,3,6000000207,6000000207,2017-08-29 12:00:00,2.62772575206,2.6706684422299998,1.45475416231,0.48957524880500003,39,4
363.0,5,6000000951,6000000951,2017-08-29 12:00:00,1.8280152143200001,1.53141227515,1.67599194238,0.464996762887,39,4
353.0,12,6000000717,6000000717,2017-08-29 12:00:00,1.53312486276,1.34129278545,1.70144663427,0.470452006927,39,4
369.0,13,6000001020,6000001020,2017-08-29 12:00:00,2.25964277564,1.6604234392,1.8063483778799998,0.43905163136200004,39,4
299.0,3,6000000829,6000000829,2017-08-29 12:00:00,2.31416549442,1.68891609319,1.79667032884,0.44197316653499996,40,4
349.0,4,6000000815,6000000815,2017-08-29 12:00:00,1.97078719725,1.5112439362299999,1.7742570522299999,0.439862611711,41,4
353.0,13,6000000810,6000000810,2017-08-29 12:00:00,1.65911936918,1.57393571887,1.52305502986,0.490636790637,41,4
360.0,6,6000000961,6000000961,2017-08-29 12:00:00,2.67915271757,1.8795958898299998,1.8231805595200001,0.424755315232,42,4
358.0,14,6000000570,6000000570,2017-08-29 12:00:00,1.5132890458500001,1.372276593,1.66285274605,0.477960889171,42,4
386.0,2,6000000836,6000000836,2017-08-29 12:00:00,1.3793886784,1.2597221317799998,1.69643251203,0.474285357033,43,4
339.0,8,6000000221,6000000221,2017-08-29 12:00:00,2.05744618919,1.5711052491,1.78768229246,0.4458041743399999,43,4
369.0,12,6000000229,6000000229,2017-08-29 12:00:00,1.7908778722499998,1.42776860023,1.7770380733000002,0.452859047107,43,4
336.0,15,6000000917,6000000917,2017-08-29 12:00:00,1.6026519442700002,1.4643343776100002,1.6146431236399998,0.483509402324,43,4
366.0,6,6000000553,6000000553,2017-08-29 12:00:00,1.5075097582199999,1.4202507024000002,1.5935112629,0.48338363755400005,44,4
371.0,10,6000000808,6000000808,2017-08-29 12:00:00,2.00921839202,1.6251806209900002,1.69675773022,0.466253699704,44,4
393.0,5,6000000835,6000000835,2017-08-29 12:00:00,1.44956525459,1.63084189477,1.3867670077399998,0.530428344791,45,4
355.0,6,6000000472,6000000472,2017-08-29 12:00:00,1.18019772442,1.20701616835,1.6209575187399998,0.49471639802100004,45,4
359.0,7,6000000825,6000000825,2017-08-29 12:00:00,2.6367864170299997,1.83904322655,1.8193225555900001,0.431701622606,45,4
350.0,10,6000000888,6000000888,2017-08-29 12:00:00,1.19653773419,1.25303785987,1.5398072342700002,0.503899123018,45,4
338.0,7,6000001062,6000001062,2017-08-29 12:00:00,1.62021810977,1.5484666131,1.54909911292,0.498318828173,46,4
345.0,8,6000000970,6000000970,2017-08-29 12:00:00,1.52054068178,1.50199086912,1.5450478353100001,0.501730783847,46,4
340.0,11,6000000567,6000000567,2017-08-29 12:00:00,1.52761084301,1.32363457279,1.73759789441,0.46816368522699997,46,4
361.0,5,6000000625,6000000625,2017-08-29 12:00:00,1.20799954324,1.24340846435,1.58454930299,0.49885993188699995,47,4
344.0,7,6000000897,6000000897,2017-08-29 12:00:00,2.04268668619,1.65076255332,1.7055771778100002,0.458006311396,47,4
334.0,8,6000000889,6000000889,2017-08-29 12:00:00,1.48225649743,1.60891253567,1.4243244324899997,0.520549373065,47,4
334.0,9,6000000982,6000000982,2017-08-29 12:00:00,1.1369732724400001,1.35740270363,1.39790415002,0.537768130361,47,4
374.0,3,6000000701,6000000701,2017-08-29 12:00:00,1.79816197563,1.56120819122,1.63870342394,0.473887741386,48,4
361.0,2,6000000904,6000000904,2017-08-29 12:00:00,2.03861862803,1.50346866007,1.8296254786000001,0.44355816773999995,49,4
367.0,3,6000001060,6000001060,2017-08-29 12:00:00,1.8961714471400002,1.44600160097,1.8242350832700003,0.451305185644,49,4
315.0,6,6000001021,6000001021,2017-08-29 12:00:00,1.7382660308200002,1.6291991335799998,1.54834291705,0.49180265136000006,50,4
286.0,11,6000000890,6000000890,2017-08-29 12:00:00,1.9147742328,1.57018978074,1.68608494199,0.467674493084,51,4
333.0,5,6000000820,6000000820,2017-08-29 12:00:00,0.997347901489,1.5269921979700003,1.10911820442,0.599339680287,52,4
331.0,4,6000000861,6000000861,2017-08-29 12:00:00,1.2134876048299998,1.35305432486,1.45157707636,0.522095898325,20,4
333.0,12,6000000910,6000000910,2017-08-29 12:00:00,1.75257827073,1.49108881118,1.67726100929,0.470472361183,30,4
277.0,12,6000000749,6000000749,2017-08-30 12:00:00,1.63675855958,1.6402115156900001,1.4957622847,0.505055934686,31,4
388.0,16,6000001054,6000001054,2017-08-30 12:00:00,1.22905493666,1.87888209186,1.08934844347,0.597440881114,33,4
317.0,2,6000000569,6000000569,2017-08-30 12:00:00,1.95071921879,1.6023627012000001,1.6830742658200002,0.46963509372100004,3,4
312.0,4,6000000744,6000000744,2017-08-30 12:00:00,1.3799013070800001,1.43972818099,1.47829258157,0.508457757015,34,4
410.0,6,6000000818,6000000818,2017-08-30 12:00:00,2.1935477203900002,1.8215836145099997,1.64991079007,0.46188850967,3,4
382.0,9,6000000893,6000000893,2017-08-30 12:00:00,0.940007839036,1.20413467632,1.26078052812,0.551829129743,3,4
374.0,13,6000000924,6000000924,2017-08-30 12:00:00,0.8875396623630001,1.14701057427,1.30263582975,0.5504222611399999,3,4
392.0,8,6000000911,6000000911,2017-08-30 12:00:00,2.18892724515,1.6164186412700001,1.8015664841599999,0.437795952029,4,4
374.0,12,6000000938,6000000938,2017-08-30 12:00:00,1.48560398039,1.4069954895299999,1.59170912939,0.488212592758,4,4
315.0,12,6000000902,6000000902,2017-08-30 12:00:00,1.43762166092,1.44251703709,1.5297126170500002,0.5010403000639999,5,4
392.0,4,6000000555,6000000555,2017-08-30 12:00:00,2.46633292171,1.7101516330700002,1.8377431264400002,0.430354391371,6,4
354.0,4,6000000803,6000000803,2017-08-30 12:00:00,2.4361420536300002,1.9434525479599998,1.66451581042,0.45714100281900005,35,4
334.0,6,6000001011,6000001011,2017-08-30 12:00:00,1.3297233765899998,1.2854021593,1.6283554077899998,0.487696561935,7,4
346.0,8,6000000469,6000000469,2017-08-30 12:00:00,2.36397667037,1.72881279805,1.7917067780200002,0.438151701996,7,4
381.0,11,6000000988,6000000988,2017-08-30 12:00:00,1.7851529480700001,1.53136817991,1.6615649053400001,0.468218166015,7,4
326.0,6,6000000571,6000000571,2017-08-30 12:00:00,1.15022904349,1.2120180761700001,1.5889521459,0.5027736205259999,34,4
355.0,2,6000000726,6000000726,2017-08-30 12:00:00,1.00153188875,1.3293103711499998,1.23008923139,0.563011940632,8,4
341.0,5,6000000708,6000000708,2017-08-30 12:00:00,1.7098921047600002,1.45465398994,1.69978598166,0.46829177358199997,8,4
300.0,3,6000000885,6000000885,2017-08-30 12:00:00,2.09860681785,1.54163507038,1.8000400317700003,0.44451056182800003,28,4
350.0,7,6000000822,6000000822,2017-08-30 12:00:00,1.4638481895700002,1.61067943528,1.4101294748500002,0.5251101463260001,8,4
347.0,3,6000000824,6000000824,2017-08-30 12:00:00,2.1195133495,1.57951186,1.80585810542,0.440682006154,32,4
395.0,13,6000000698,6000000698,2017-08-30 12:00:00,1.7263249348199998,1.54808070468,1.6161882275100001,0.48006534598000006,8,4
358.0,14,6000000856,6000000856,2017-08-30 12:00:00,1.72512241289,1.4943289952599998,1.66868370959,0.46835459428099996,8,4
349.0,15,6000000716,6000000716,2017-08-30 12:00:00,1.67815342972,1.40322146308,1.73995966572,0.460532799673,8,4
373.0,6,6000000564,6000000564,2017-08-30 12:00:00,1.6256565046200002,1.41672419046,1.68060069395,0.47009774889899997,9,4
379.0,8,6000000906,6000000906,2017-08-30 12:00:00,1.52607982607,1.45776971617,1.5597305554499998,0.488473384472,9,4
396.0,9,6000001010,6000001010,2017-08-30 12:00:00,1.7583193430200001,1.3869707099000002,1.8177267178299998,0.44810006296899996,9,4
288.0,3,6000000725,6000000725,2017-08-30 12:00:00,1.51870518688,1.31298858436,1.7407303238499998,0.464305560002,10,4
282.0,6,6000000550,6000000550,2017-08-30 12:00:00,1.3297731071899999,1.5283429767899999,1.3777924091100002,0.533928337052,29,4
333.0,8,6000000984,6000000984,2017-08-30 12:00:00,2.30384370611,1.7092075921,1.77913374643,0.44094465088999996,10,4
318.0,2,6000000731,6000000731,2017-08-30 12:00:00,1.52747192631,1.5041969369100001,1.53718410462,0.49803497085799997,31,4
310.0,3,6000001004,6000001004,2017-08-30 12:00:00,2.2237435834599997,1.61052797971,1.81996703729,0.44342744188,31,4
255.0,8,6000001057,6000001057,2017-08-30 12:00:00,1.11957089435,1.19776554767,1.57124651401,0.504767701359,11,4
298.0,10,6000000874,6000000874,2017-08-30 12:00:00,1.6631884727000001,1.39471810873,1.73276855396,0.460281387311,11,4
327.0,2,6000000729,6000000729,2017-08-30 12:00:00,1.6642180782700002,1.8323366459900001,1.3792890384999998,0.5210678699,33,4
348.0,15,6000000741,6000000741,2017-08-30 12:00:00,1.9001015772599998,1.6628721990600002,1.6100579592500002,0.47717798501500003,33,4
263.0,8,6000001002,6000001002,2017-08-30 12:00:00,1.46233785538,1.49172732796,1.49612546461,0.503715061386,12,4
343.0,4,6000000914,6000000914,2017-08-30 12:00:00,0.866794741716,1.3171689613600002,1.0997231598200001,0.5929002898129999,13,4
299.0,7,6000000811,6000000811,2017-08-30 12:00:00,1.56645746589,1.43163496434,1.62791318509,0.48106401653499997,13,4
293.0,8,6000000574,6000000574,2017-08-30 12:00:00,1.94739282793,1.8357396511000001,1.5245773375799998,0.49103423098399995,13,4
385.0,15,6000000711,6000000711,2017-08-30 12:00:00,2.14918081002,1.59215057926,1.8157713864700002,0.438602468014,13,4
354.0,2,6000000819,6000000819,2017-08-30 12:00:00,0.85371051412,1.3258966758,1.0578057140600001,0.5981661873399999,14,4
325.0,8,6000000841,6000000841,2017-08-30 12:00:00,1.6176415055200002,1.8981969621099999,1.33775047412,0.545631495875,14,4
332.0,9,6000000746,6000000746,2017-08-30 12:00:00,2.32153995709,1.56933742981,1.93287216433,0.42293903364,14,4
376.0,10,6000000754,6000000754,2017-08-30 12:00:00,1.50133628796,1.43027837836,1.58464639792,0.489558624755,28,4
257.0,3,6000000941,6000000941,2017-08-30 12:00:00,1.3974843371599999,1.31519841765,1.64613777639,0.482786402457,16,4
